image_name,tray_nr,image_nr,image_path,x,y,z,roll,pitch,yaw,LDM0x,LDM0y,VP0,x0,y0,z0,LDM1x,LDM1y,VP1,x1,y1,z1,LDM2x,LDM2y,VP2,x2,y2,z2,LDM3x,LDM3y,VP3,x3,y3,z3,LDM4x,LDM4y,VP4,x4,y4,z4,LDM5x,LDM5y,VP5,x5,y5,z5,LDM6x,LDM6y,VP6,x6,y6,z6,LDM7x,LDM7y,VP7,x7,y7,z7,LDM8x,LDM8y,VP8,x8,y8,z8
cam_10.jpeg,Less_Difficult_Trajectory,10,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_10.jpeg,-52.491451,20.539648,198.268294,-0.007236,-0.449188,-0.010696,353,295,1,50.939,-20.505,-198.676,198,247,1,-31.348,4.581,-208.828,228,258,1,-15.047,-1.316,-208.957,215,260,1,-22.446,-2.517,-208.899,219,284,1,-19.944,-15.517,-208.92,219,302,1,-19.942,-25.517,-208.922,215,326,1,-22.44,-38.517,-208.904,228,328,1,-14.94,-39.716,-208.963,198,339,1,-31.338,-45.619,-208.835
cam_11.jpeg,Less_Difficult_Trajectory,11,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_11.jpeg,-52.3217,20.551506,198.096044,-0.008734,-0.497266,-0.012897,353,295,1,50.605,-20.509,-198.546,198,247,1,-31.691,4.574,-208.628,227,258,1,-15.39,-1.323,-208.771,214,260,1,-22.79,-2.524,-208.707,218,284,1,-20.287,-15.524,-208.73,218,302,1,-20.285,-25.524,-208.732,214,326,1,-22.782,-38.524,-208.712,228,328,1,-15.282,-39.723,-208.777,198,339,1,-31.68,-45.626,-208.636
cam_12.jpeg,Less_Difficult_Trajectory,12,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_12.jpeg,-52.150347,20.56403,197.923893,-0.01037,-0.545848,-0.015294,352,295,1,50.268,-20.514,-198.416,197,247,1,-32.038,4.566,-208.427,227,258,1,-15.737,-1.33,-208.584,213,260,1,-23.136,-2.532,-208.513,218,284,1,-20.633,-15.531,-208.54,218,302,1,-20.63,-25.531,-208.541,213,326,1,-23.127,-38.532,-208.52,227,328,1,-15.627,-39.73,-208.592,197,339,1,-32.025,-45.634,-208.437
cam_13.jpeg,Less_Difficult_Trajectory,13,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_13.jpeg,-51.977458,20.577212,197.751826,-0.01214,-0.594918,-0.017885,351,295,1,49.928,-20.519,-198.285,196,247,1,-32.388,4.557,-208.226,226,258,1,-16.087,-1.337,-208.396,213,260,1,-23.486,-2.54,-208.32,217,284,1,-20.982,-15.539,-208.348,217,302,1,-20.979,-25.539,-208.351,213,326,1,-23.475,-38.54,-208.327,226,328,1,-15.975,-39.737,-208.406,196,339,1,-32.372,-45.643,-208.237
cam_14.jpeg,Less_Difficult_Trajectory,14,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_14.jpeg,-51.803097,20.591046,197.579829,-0.014046,-0.644458,-0.020669,351,295,1,49.585,-20.524,-198.155,196,247,1,-32.74,4.549,-208.024,225,258,1,-16.439,-1.345,-208.208,212,260,1,-23.838,-2.548,-208.125,216,284,1,-21.334,-15.547,-208.157,216,302,1,-21.33,-25.547,-208.159,212,326,1,-23.825,-38.548,-208.134,226,328,1,-16.325,-39.745,-208.219,196,339,1,-32.722,-45.651,-208.036
cam_15.jpeg,Less_Difficult_Trajectory,15,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_15.jpeg,-51.627331,20.605526,197.407888,-0.016085,-0.69445,-0.023642,350,295,1,49.239,-20.529,-198.025,195,247,1,-33.096,4.54,-207.821,225,258,1,-16.795,-1.353,-208.02,211,260,1,-24.194,-2.556,-207.931,216,284,1,-21.688,-15.555,-207.965,216,302,1,-21.684,-25.555,-207.968,211,326,1,-24.179,-38.556,-207.941,225,328,1,-16.679,-39.753,-208.032,195,339,1,-33.075,-45.66,-207.835
cam_16.jpeg,Less_Difficult_Trajectory,16,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_16.jpeg,-51.450224,20.620645,197.23599,-0.018256,-0.744877,-0.026803,350,295,1,48.891,-20.534,-197.895,194,247,1,-33.454,4.531,-207.617,224,258,1,-17.152,-1.361,-207.831,210,260,1,-24.551,-2.565,-207.735,215,284,1,-22.045,-15.563,-207.772,215,302,1,-22.041,-25.563,-207.775,211,326,1,-24.534,-38.565,-207.747,224,328,1,-17.034,-39.761,-207.845,194,339,1,-33.43,-45.669,-207.633
cam_17.jpeg,Less_Difficult_Trajectory,17,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_17.jpeg,-51.271843,20.636396,197.064119,-0.020559,-0.795721,-0.030148,349,295,1,48.541,-20.538,-197.765,193,247,1,-33.814,4.522,-207.413,223,258,1,-17.513,-1.37,-207.641,210,260,1,-24.911,-2.574,-207.539,214,284,1,-22.405,-15.572,-207.579,214,302,1,-22.399,-25.572,-207.582,210,326,1,-24.892,-38.574,-207.552,224,328,1,-17.393,-39.77,-207.657,193,339,1,-33.788,-45.678,-207.431
cam_18.jpeg,Less_Difficult_Trajectory,18,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_18.jpeg,-51.092251,20.652774,196.892264,-0.022992,-0.846966,-0.033677,348,295,1,48.188,-20.543,-197.634,193,247,1,-34.177,4.512,-207.208,223,258,1,-17.875,-1.378,-207.451,209,260,1,-25.274,-2.583,-207.342,214,284,1,-22.766,-15.581,-207.385,214,302,1,-22.761,-25.581,-207.389,209,326,1,-25.253,-38.583,-207.357,223,329,1,-17.753,-39.778,-207.468,193,339,1,-34.148,-45.688,-207.228
cam_19.jpeg,Less_Difficult_Trajectory,19,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_19.jpeg,-50.911514,20.669772,196.72041,-0.025555,-0.898593,-0.037386,348,295,1,47.834,-20.548,-197.504,192,247,1,-34.542,4.502,-207.002,222,258,1,-18.24,-1.387,-207.26,208,260,1,-25.638,-2.592,-207.145,213,284,1,-23.13,-15.59,-207.19,213,303,1,-23.124,-25.59,-207.195,208,326,1,-25.615,-38.592,-207.161,222,329,1,-18.115,-39.787,-207.28,192,340,1,-34.509,-45.698,-207.025
cam_20.jpeg,Less_Difficult_Trajectory,20,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_20.jpeg,-50.729696,20.687383,196.548544,-0.028246,-0.950585,-0.041274,347,295,1,47.477,-20.554,-197.374,191,247,1,-34.909,4.492,-206.796,221,258,1,-18.607,-1.396,-207.069,208,260,1,-26.005,-2.602,-206.947,212,284,1,-23.496,-15.6,-206.995,212,303,1,-23.489,-25.6,-207.0,208,327,1,-25.979,-38.602,-206.965,222,329,1,-18.479,-39.796,-207.09,191,340,1,-34.873,-45.708,-206.821
cam_21.jpeg,Less_Difficult_Trajectory,21,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_21.jpeg,-50.546862,20.7056,196.376655,-0.031064,-1.002925,-0.045338,347,295,1,47.118,-20.559,-197.243,190,247,1,-35.278,4.481,-206.588,221,258,1,-18.976,-1.406,-206.877,207,260,1,-26.374,-2.612,-206.748,212,284,1,-23.864,-15.61,-206.799,212,303,1,-23.856,-25.609,-206.805,207,327,1,-26.345,-38.611,-206.768,221,329,1,-18.846,-39.805,-206.9,191,340,1,-35.238,-45.719,-206.616
cam_22.jpeg,Less_Difficult_Trajectory,22,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_22.jpeg,-50.363075,20.724418,196.204728,-0.034009,-1.055595,-0.049575,346,295,1,46.758,-20.564,-197.112,190,247,1,-35.649,4.471,-206.38,220,258,1,-19.347,-1.415,-206.684,206,260,1,-26.744,-2.622,-206.549,211,284,1,-24.233,-15.619,-206.603,211,303,1,-24.225,-25.619,-206.609,206,327,1,-26.713,-38.622,-206.571,220,329,1,-19.213,-39.815,-206.71,190,340,1,-35.605,-45.729,-206.411
cam_23.jpeg,Less_Difficult_Trajectory,23,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_23.jpeg,-50.178399,20.743831,196.032751,-0.037078,-1.108578,-0.053984,345,295,1,46.396,-20.569,-196.981,189,247,1,-36.021,4.459,-206.172,219,258,1,-19.719,-1.425,-206.491,205,260,1,-27.116,-2.632,-206.348,210,284,1,-24.605,-15.63,-206.406,210,303,1,-24.595,-25.63,-206.412,206,327,1,-27.082,-38.632,-206.372,219,329,1,-19.583,-39.825,-206.518,189,340,1,-35.974,-45.741,-206.205
cam_24.jpeg,Less_Difficult_Trajectory,24,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_24.jpeg,-49.992899,20.763831,195.860713,-0.040272,-1.161857,-0.058563,345,295,1,46.032,-20.574,-196.849,188,247,1,-36.395,4.448,-205.962,218,258,1,-20.093,-1.435,-206.297,205,260,1,-27.49,-2.643,-206.148,209,284,1,-24.977,-15.64,-206.208,209,303,1,-24.967,-25.64,-206.215,205,327,1,-27.453,-38.643,-206.174,219,329,1,-19.953,-39.835,-206.327,188,340,1,-36.344,-45.752,-205.998
cam_25.jpeg,Less_Difficult_Trajectory,25,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_25.jpeg,-49.806637,20.784412,195.688601,-0.043588,-1.215413,-0.063308,344,295,1,45.668,-20.58,-196.717,187,247,1,-36.771,4.436,-205.752,218,258,1,-20.468,-1.445,-206.102,204,260,1,-27.865,-2.654,-205.946,209,284,1,-25.351,-15.651,-206.009,209,303,1,-25.34,-25.651,-206.017,204,327,1,-27.825,-38.654,-205.974,218,329,1,-20.325,-39.845,-206.134,188,340,1,-36.715,-45.764,-205.791
cam_26.jpeg,Less_Difficult_Trajectory,26,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_26.jpeg,-49.619678,20.805568,195.516403,-0.047027,-1.26923,-0.068218,343,295,1,45.301,-20.585,-196.585,187,247,1,-37.147,4.424,-205.54,217,258,1,-20.844,-1.456,-205.906,203,260,1,-28.241,-2.665,-205.744,208,284,1,-25.726,-15.662,-205.81,208,303,1,-25.714,-25.662,-205.818,203,327,1,-28.198,-38.665,-205.774,217,329,1,-20.699,-39.856,-205.941,187,340,1,-37.088,-45.776,-205.583
cam_27.jpeg,Less_Difficult_Trajectory,27,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_27.jpeg,-49.432083,20.827293,195.344107,-0.050586,-1.32329,-0.07329,343,295,1,44.934,-20.591,-196.452,186,247,1,-37.525,4.412,-205.328,216,258,1,-21.222,-1.467,-205.71,202,260,1,-28.619,-2.676,-205.54,207,285,1,-26.103,-15.673,-205.61,207,303,1,-26.09,-25.673,-205.619,203,327,1,-28.573,-38.676,-205.573,216,329,1,-21.073,-39.867,-205.748,186,340,1,-37.461,-45.788,-205.374
cam_28.jpeg,Less_Difficult_Trajectory,28,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_28.jpeg,-49.243916,20.849579,195.171703,-0.054266,-1.377576,-0.078523,342,295,1,44.566,-20.596,-196.319,185,247,1,-37.904,4.4,-205.116,215,258,1,-21.601,-1.478,-205.513,202,260,1,-28.997,-2.688,-205.337,206,285,1,-26.48,-15.685,-205.409,206,303,1,-26.466,-25.685,-205.419,202,327,1,-28.948,-38.688,-205.372,216,329,1,-21.448,-39.878,-205.553,185,341,1,-37.835,-45.8,-205.165
cam_29.jpeg,Less_Difficult_Trajectory,29,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_29.jpeg,-49.05524,20.872422,194.999179,-0.058064,-1.43207,-0.083913,341,296,1,44.197,-20.602,-196.186,184,247,1,-38.284,4.387,-204.902,215,258,1,-21.98,-1.489,-205.316,201,261,1,-29.376,-2.7,-205.132,206,285,1,-26.858,-15.696,-205.208,206,303,1,-26.843,-25.696,-205.219,201,327,1,-29.324,-38.7,-205.17,215,329,1,-21.824,-39.889,-205.358,184,341,1,-38.21,-45.813,-204.955
cam_30.jpeg,Less_Difficult_Trajectory,30,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_30.jpeg,-48.866116,20.895815,194.826524,-0.061979,-1.486755,-0.08946,341,296,1,43.827,-20.607,-196.052,184,247,1,-38.664,4.374,-204.688,214,258,1,-22.361,-1.501,-205.117,200,261,1,-29.756,-2.712,-204.927,205,285,1,-27.237,-15.708,-205.006,205,303,1,-27.221,-25.708,-205.017,200,327,1,-29.7,-38.712,-204.967,214,330,1,-22.201,-39.9,-205.163,184,341,1,-38.586,-45.826,-204.744
cam_31.jpeg,Less_Difficult_Trajectory,31,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_31.jpeg,-48.676608,20.91975,194.653727,-0.066012,-1.541613,-0.09516,340,296,1,43.457,-20.613,-195.918,183,247,1,-39.045,4.36,-204.472,213,258,1,-22.742,-1.512,-204.918,199,261,1,-30.137,-2.725,-204.72,204,285,1,-27.616,-15.721,-204.803,204,303,1,-27.6,-25.721,-204.815,200,328,1,-30.077,-38.725,-204.763,214,330,1,-22.578,-39.912,-204.967,183,341,1,-38.962,-45.84,-204.532
cam_32.jpeg,Less_Difficult_Trajectory,32,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_32.jpeg,-48.486778,20.944223,194.480779,-0.07016,-1.596628,-0.101011,339,296,1,43.086,-20.619,-195.783,182,247,1,-39.427,4.346,-204.256,212,258,1,-23.123,-1.524,-204.718,199,261,1,-30.518,-2.738,-204.513,203,285,1,-27.996,-15.733,-204.6,203,303,1,-27.979,-25.733,-204.612,199,328,1,-30.455,-38.737,-204.559,213,330,1,-22.955,-39.924,-204.77,182,341,1,-39.339,-45.853,-204.32
cam_33.jpeg,Less_Difficult_Trajectory,33,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_33.jpeg,-48.296686,20.969226,194.307668,-0.074422,-1.65178,-0.107011,339,296,1,42.715,-20.625,-195.647,181,247,1,-39.809,4.332,-204.04,212,258,1,-23.505,-1.536,-204.517,198,261,1,-30.9,-2.751,-204.306,203,285,1,-28.376,-15.746,-204.395,203,303,1,-28.358,-25.746,-204.409,198,328,1,-30.832,-38.75,-204.354,212,330,1,-23.333,-39.936,-204.572,181,341,1,-39.715,-45.867,-204.107
cam_34.jpeg,Less_Difficult_Trajectory,34,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_34.jpeg,-48.106396,20.994753,194.134385,-0.078798,-1.707054,-0.113158,338,296,1,42.343,-20.631,-195.511,180,247,1,-40.191,4.318,-203.822,211,258,1,-23.887,-1.549,-204.316,197,261,1,-31.281,-2.764,-204.097,202,285,1,-28.757,-15.759,-204.19,202,304,1,-28.737,-25.759,-204.205,197,328,1,-31.21,-38.764,-204.149,211,330,1,-23.711,-39.949,-204.374,181,341,1,-40.092,-45.882,-203.894
cam_35.jpeg,Less_Difficult_Trajectory,35,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_35.jpeg,-47.915968,21.020799,193.96092,-0.083286,-1.762432,-0.11945,337,296,1,41.972,-20.637,-195.374,180,247,1,-40.574,4.304,-203.603,210,258,1,-24.269,-1.562,-204.114,196,261,1,-31.663,-2.777,-203.888,201,285,1,-29.137,-15.772,-203.984,201,304,1,-29.116,-25.772,-204.0,196,328,1,-31.588,-38.777,-203.942,211,330,1,-24.089,-39.961,-204.175,180,341,1,-40.469,-45.896,-203.68
cam_36.jpeg,Less_Difficult_Trajectory,36,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_36.jpeg,-47.725464,21.047357,193.787264,-0.087886,-1.817895,-0.125884,337,296,1,41.6,-20.643,-195.237,179,247,1,-40.956,4.289,-203.384,209,258,1,-24.651,-1.575,-203.911,196,261,1,-32.045,-2.791,-203.678,200,285,1,-29.518,-15.785,-203.778,200,304,1,-29.496,-25.785,-203.794,196,328,1,-31.966,-38.791,-203.735,210,330,1,-24.467,-39.974,-203.975,179,341,1,-40.846,-45.911,-203.465
cam_37.jpeg,Less_Difficult_Trajectory,37,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_37.jpeg,-47.534944,21.074419,193.613406,-0.092596,-1.873428,-0.132459,336,296,1,41.229,-20.649,-195.099,178,247,1,-41.338,4.274,-203.164,209,258,1,-25.033,-1.588,-203.707,195,261,1,-32.427,-2.805,-203.467,200,285,1,-29.898,-15.799,-203.571,200,304,1,-29.875,-25.799,-203.588,195,328,1,-32.344,-38.805,-203.528,209,330,1,-24.845,-39.987,-203.775,178,342,1,-41.222,-45.926,-203.249
cam_38.jpeg,Less_Difficult_Trajectory,38,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_38.jpeg,-47.344469,21.101982,193.439339,-0.097415,-1.929011,-0.139171,335,296,1,40.857,-20.655,-194.961,177,248,1,-41.72,4.258,-202.943,208,258,1,-25.415,-1.601,-203.502,194,261,1,-32.808,-2.819,-203.255,199,285,1,-30.278,-15.813,-203.363,199,304,1,-30.254,-25.813,-203.38,194,328,1,-32.721,-38.819,-203.319,208,330,1,-25.222,-40.001,-203.574,177,342,1,-41.598,-45.941,-203.033
cam_39.jpeg,Less_Difficult_Trajectory,39,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_39.jpeg,-47.154101,21.130037,193.265052,-0.102343,-1.984629,-0.14602,335,296,1,40.486,-20.662,-194.821,176,248,1,-42.102,4.243,-202.721,207,259,1,-25.797,-1.615,-203.297,193,261,1,-33.189,-2.834,-203.043,198,285,1,-30.658,-15.827,-203.154,198,304,1,-30.632,-25.827,-203.173,193,328,1,-33.098,-38.834,-203.11,208,330,1,-25.599,-40.014,-203.372,177,342,1,-41.974,-45.957,-202.815
cam_40.jpeg,Less_Difficult_Trajectory,40,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_40.jpeg,-46.9639,21.158579,193.090539,-0.107377,-2.040263,-0.153002,334,296,1,40.116,-20.668,-194.681,176,248,1,-42.483,4.227,-202.499,206,259,1,-26.178,-1.629,-203.091,192,261,1,-33.57,-2.849,-202.83,197,285,1,-31.037,-15.842,-202.944,197,304,1,-31.01,-25.842,-202.964,193,328,1,-33.474,-38.849,-202.901,207,331,1,-25.975,-40.028,-203.17,176,342,1,-42.349,-45.973,-202.598
cam_41.jpeg,Less_Difficult_Trajectory,41,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_41.jpeg,-46.773925,21.187602,192.915789,-0.112517,-2.095896,-0.160116,333,296,1,39.746,-20.675,-194.54,175,248,1,-42.863,4.211,-202.276,206,259,1,-26.558,-1.643,-202.884,192,261,1,-33.95,-2.864,-202.616,196,285,1,-31.415,-15.857,-202.734,197,304,1,-31.387,-25.857,-202.755,192,329,1,-33.849,-38.864,-202.69,206,331,1,-26.351,-40.042,-202.967,175,342,1,-42.723,-45.989,-202.379
cam_42.jpeg,Less_Difficult_Trajectory,42,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_42.jpeg,-46.584237,21.217099,192.740796,-0.117763,-2.151511,-0.16736,333,296,1,39.377,-20.681,-194.399,174,248,1,-43.243,4.194,-202.052,205,259,1,-26.938,-1.657,-202.676,191,261,1,-34.329,-2.879,-202.401,196,285,1,-31.793,-15.872,-202.523,196,304,1,-31.763,-25.871,-202.545,191,329,1,-34.224,-38.879,-202.479,205,331,1,-26.726,-40.056,-202.763,174,342,1,-43.097,-46.006,-202.16
cam_43.jpeg,Less_Difficult_Trajectory,43,Dataset/New Datasets/20231016_New_Datasets/Less_Difficult_Trajectory/left_rescaled/cam_43.jpeg,-46.394896,21.247065,192.565551,-0.123112,-2.20709,-0.174731,332,296,1,39.009,-20.688,-194.257,173,248,1,-43.622,4.177,-201.827,204,259,1,-27.316,-1.671,-202.468,190,261,1,-34.707,-2.895,-202.186,195,285,1,-32.169,-15.887,-202.311,195,304,1,-32.139,-25.887,-202.334,190,329,1,-34.597,-38.894,-202.267,205,331,1,-27.099,-40.071,-202.559,173,342,1,-43.469,-46.022,-201.941
